,Mês,Identificação,Nome do Produto,Un,Quantidade,Custo Unitário,Custo Total,Valor Unitário,Valor Total,Margem
1912,Novembro,1600,GOLA AD.65%POLI / 35%VISC - VINHO,PC,159.0,0.81,128.79,2.38,379.1,66.03
1913,Novembro,1657,GOLA PV RETILINEA - AZ MARINHO,PC,706.0,0.94,663.64,2.24,1578.4,57.95
1914,Novembro,1701,GOLA PV RETILINEA - BRANCO,PC,43.0,0.78,33.54,2.31,99.3,66.22
1915,Novembro,1695,GOLA PV RETILINEA - CHUMBO,PC,1.0,0.84,0.84,2.4,2.4,65.0
1916,Novembro,1660,GOLA PV RETILINEA  - CZ PRATA,PC,700.0,26.95,18865.0,2.15,1505.0,-1153.4
1917,Novembro,1658,GOLA PV RETILINEA - PRETO,PC,188.0,0.92,172.96,2.3,433.0,60.06
1918,Novembro,1694,GOLA PV RETILINEA  - ROYAL,PC,33.0,0.75,24.75,2.1,69.3,64.29
1919,Novembro,1714,GOLA PV RETILINEA - VERMELHO,UN,48.0,0.95,45.6,2.29,110.0,58.55
1920,Novembro,1251,HELANCA 100% POLIESTER - AMARELO OURO,KG,4.31,17.7099,76.33,30.9,133.18,42.69
1921,Novembro,1127,HELANCA 100% POLIESTER - AZUL MARINHO,KG,425.05,16.6214,7064.94,27.02,11485.4,38.49
1922,Novembro,1125,HELANCA 100% POLIESTER - AZUL ROYAL,KG,277.667,17.0592,4736.79,28.57,7933.88,40.3
1923,Novembro,1129,HELANCA 100% POLIESTER - BRANCA,KG,152.381,14.27,2174.49,29.22,4452.85,51.17
1924,Novembro,1580,HELANCA 100% POLIESTER - CHUMBO,KG,88.97,15.0899,1342.55,26.92,2394.9,43.94
1925,Novembro,1253,HELANCA 100% POLIESTER - LARANJA,KG,17.66,20.53,362.56,28.96,511.46,29.11
1926,Novembro,1633,HELANCA 100% POLIESTER - MARROM,KG,4.15,16.4,68.06,28.9,119.94,43.25
1927,Novembro,1248,HELANCA 100% POLIESTER - PRETO,KG,220.04,16.9812,3736.55,29.22,6430.09,41.89
1928,Novembro,1249,HELANCA 100% POLIESTER - VERDE BANDEIRA,KG,254.758,16.705,4255.75,28.14,7167.8,40.63
1929,Novembro,1343,HELANCA 100% POLIESTER - VERDE MUSGO,KG,48.61,17.0586,829.22,28.81,1400.66,40.8
1930,Novembro,1130,HELANCA 100% POLIESTER - VERMELHO,KG,28.1,18.9701,533.06,31.42,882.93,39.63
1931,Novembro,1543,MALHA ESPORTIVA 100% POLIESTER -AMARELO,KG,79.59,17.1598,1365.75,35.72,2843.24,51.97
1932,Novembro,1502,MALHA ESPORTIVA 100% POLIESTER -BANDEIRA,KG,40.55,22.5393,913.97,34.08,1381.93,33.86
1933,Novembro,1146,MALHA ESPORTIVA 100% POLIESTER -BRANCO,KG,6500.091,14.3521,93290.25,27.54,178998.38,47.88
1934,Novembro,1529,MALHA ESPORTIVA 100% POLIESTER -LARANJA,KG,234.61,19.997,4691.51,35.88,8418.16,44.27
1935,Novembro,1530,MALHA ESPORTIVA 100% POLIESTER -LIMAO,KG,47.039,16.9986,799.6,34.97,1644.93,51.39
1936,Novembro,1573,MALHA ESPORTIVA 100% POLIESTER -MARINHO,KG,84.738,17.2881,1464.96,36.81,3118.82,53.03
1937,Novembro,1716,MALHA ESPORTIVA 100% POLIESTER -PETROLEO,KG,34.214,18.6099,636.72,35.12,1201.75,47.02
1938,Novembro,1577,MALHA ESPORTIVA 100% POLIESTER -PINK,KG,10.29,22.6715,233.29,37.7,387.91,39.86
1939,Novembro,1565,MALHA ESPORTIVA 100% POLIESTER -PRATA,KG,72.335,17.5363,1268.49,33.37,2413.83,47.45
1940,Novembro,1501,MALHA ESPORTIVA 100% POLIESTER -PRETO,KG,411.28,16.7301,6880.78,34.79,14309.99,51.92
1941,Novembro,1156,MALHA ESPORTIVA 100% POLIESTER -ROYAL,KG,417.377,16.5798,6920.05,32.08,13388.77,48.31
1942,Novembro,1500,MALHA ESPORTIVA 100% POLIESTER -VERMELHO,KG,50.095,19.4246,973.08,34.99,1752.98,44.49
1943,Novembro,1570,MEIA MALHA 100% POLIESTER - AM CANARIO,KG,93.984,16.06,1509.39,30.64,2879.55,47.58
1944,Novembro,1568,MEIA MALHA 100% POLIESTER - AZ MARINHO,KG,340.012,16.08,5467.4,28.15,9570.11,42.87
1945,Novembro,1571,MEIA MALHA 100% POLIESTER - AZ MOTORISTA,KG,191.783,15.59,2989.9,32.42,6217.69,51.91
1946,Novembro,1567,MEIA MALHA 100% POLIESTER - AZUL ROYAL,KG,687.949,16.3999,11282.32,30.34,20875.05,45.95
1947,Novembro,1588,MEIA MALHA 100% POLIESTER - BEGE,KG,100.775,15.6799,1580.15,28.82,2904.66,45.6
1948,Novembro,1312,MEIA MALHA 100% POLIESTER - BRANCA,KG,5712.176,14.9584,85445.23,24.63,140700.93,39.27
1949,Novembro,1572,MEIA MALHA 100% POLIESTER - CINZA PRATA,KG,799.539,15.6131,12483.34,29.79,23821.91,47.6
1950,Novembro,1566,MEIA MALHA 100% POLIESTER - FERRARI,KG,563.311,16.99,9570.66,28.84,16245.92,41.09
1951,Novembro,1596,MEIA MALHA 100% POLIESTER - LARANJA,KG,87.746,16.7298,1467.98,29.15,2557.45,42.6
1952,Novembro,1682,MEIA MALHA 100% POLIESTER -  NAUTICO,KG,404.965,16.7536,6784.66,28.75,11641.69,41.72
1953,Novembro,1589,MEIA MALHA 100% POLIESTER - PEROLA,KG,206.515,15.6,3221.64,26.95,5565.25,42.11
1954,Novembro,1587,MEIA MALHA 100% POLIESTER - PETROLEO,KG,138.161,18.9248,2614.68,29.01,4007.98,34.76
1955,Novembro,1579,MEIA MALHA 100% POLIESTER - PINK,KG,46.535,15.7163,731.36,28.91,1345.55,45.65
1956,Novembro,1563,MEIA MALHA 100% POLIESTER - PRETO,KG,1312.989,17.2319,22625.3,29.27,38429.64,41.13
1957,Novembro,1646,MEIA MALHA 100% POLIESTER - ROSA BEBE,KG,51.14,15.6302,799.33,31.09,1589.8,49.72
1958,Novembro,1578,MEIA MALHA 100% POLIESTER - VERDE FOLHA,KG,484.336,17.8153,8628.62,29.13,14108.88,38.84
1959,Novembro,23,M/M 100% ALGODAO PENTEADA - AZ MARINHO,KG,21.72,26.7697,581.44,40.58,881.44,34.04
1960,Novembro,16,M/M 100% ALGODAO PENTEADA - AZUL ROYAL,KG,7.46,26.4302,197.17,39.13,291.89,32.45
1961,Novembro,1326,M/M 100% ALGODAO PENTEADA - BRANCO,KG,259.806,17.14,4453.1,38.18,9919.58,55.11
1962,Novembro,179,M/M 100% ALGODAO PENTEADA - PRETA,KG,258.638,19.6701,5087.44,40.84,10564.06,51.84
1963,Novembro,1551,MM 96% POLIESTER/4% ELASTANO - BRANCO,KG,17.7,26.5898,470.64,37.96,671.84,29.95
1964,Novembro,1475,M/M PIQUET 50%POL/50%ALG - AZ MOTORISTA,KG,26.251,25.4599,668.35,45.37,1191.06,43.89
1965,Novembro,1465,M/M PIQUET 50%POL/50%ALG - AZUL MARINHO,KG,444.895,21.24,9449.59,46.03,20477.29,53.85
1966,Novembro,1491,M/M PIQUET 50%POL/50%ALG - AZUL ROYAL,KG,176.16,23.6697,4169.67,43.56,7672.85,45.66
1967,Novembro,172,M/M PIQUET 50%POL/50%ALG - BRANCO,KG,373.671,17.1399,6404.7,40.24,15035.51,57.4
1968,Novembro,1520,M/M PIQUET 50%POL/50%ALG - CINZA CHUMBO,KG,66.93,19.7769,1323.67,44.59,2984.2,55.64
1969,Novembro,1519,M/M PIQUET 50%POL/50%ALG - CINZA PRATA,KG,6.4,18.8296,120.51,48.14,308.11,60.89
1970,Novembro,42,M/M PIQUET 50%POL/50%ALG - GRAFITE,KG,106.828,20.7999,2222.02,45.21,4829.59,53.99
1971,Novembro,1470,M/M PIQUET 50%POL/50%ALG - PRETO,KG,565.124,20.19,11409.86,45.45,25686.48,55.58
1972,Novembro,1521,M/M PIQUET 50%POL/50%ALG - VD BANDEIRA,KG,247.16,21.6317,5346.5,45.57,11264.21,52.54
1973,Novembro,1473,M/M PIQUET 50%POL/50%ALG - VERDE MUSGO,KG,206.508,20.7162,4278.08,45.24,9342.92,54.21
1974,Novembro,1464,M/M PIQUET 50%POL/50%ALG - VERMELHO,KG,102.85,21.1502,2175.3,46.64,4796.77,54.65
1975,Novembro,1602,M/M PIQUET 50%POL/50%ALG - VINHO,KG,45.284,21.3302,965.92,44.85,2031.17,52.45
1976,Novembro,1655,M/M PIQUET 65%POLI.35%VISC - AZ MARINHO,KG,186.857,19.36,3617.56,37.9,7082.81,48.92
1977,Novembro,453,M/M PIQUET 65%POLI.35%VISC - BRANCO,KG,11.127,18.3508,204.19,38.56,429.05,52.41
1978,Novembro,1659,M/M PIQUET 65%POLI. 35%VISC - CZ PRATA,KG,191.89,20.59,3951.02,33.2,6370.75,37.98
1979,Novembro,1552,M/M PIQUET 65%POLI. 35%VISC - MESCLA,KG,79.684,18.4801,1472.57,42.58,3392.6,56.59
1980,Novembro,1656,M/M PIQUET 65%POLI. 35%VISC - PRETO,KG,69.476,20.47,1422.18,39.87,2769.82,48.65
1981,Novembro,1691,M/M PIQUET - 65% POLIESTER/35% - CHUMBO,KG,3.892,21.038,81.88,40.05,155.89,47.48
1982,Novembro,1690,M/M PIQUET - 65% POLIESTER/35% - ROYAL,KG,29.707,19.6899,584.93,38.93,1156.64,49.43
1983,Novembro,1713,M/M PIQUET PV - VERMELHO,KG,10.607,20.049,212.66,39.3,416.9,48.99
1984,Novembro,1621,M/M PV 65%POLIEST. 35%VISC. - AM CANARIO,KG,239.47,18.1799,4353.56,33.8,8093.89,46.21
1985,Novembro,1628,M/M PV 65%POLIEST. 35%VISC. - AM OURO,KG,266.555,17.85,4758.03,31.99,8526.63,44.2
1986,Novembro,1607,M/M PV 65%POLIEST. 35%VISC. - AZ MARINHO,KG,3248.06,18.9371,61509.04,32.78,106457.08,42.22
1987,Novembro,1645,M/M PV 65%POLIEST. 35%VISC. - AZUL BEBE,KG,165.782,16.89,2800.06,31.64,5244.52,46.61
1988,Novembro,1606,M/M PV 65%POLIEST. 35%VISC. - AZUL ROYAL,KG,2901.925,19.588,56843.14,32.32,93803.93,39.4
1989,Novembro,1631,M/M PV 65%POLIEST. 35%VISC. - BANDEIRA,KG,611.65,22.4843,13752.54,32.54,19902.75,30.9
1990,Novembro,1612,M/M PV 65%POLIEST. 35%VISC. - BEGE AREIA,KG,131.625,17.9299,2360.03,33.51,4411.18,46.5
1991,Novembro,1544,M/M PV 65%POLIEST. 35%VISC. - BRANCO,KG,4049.593,16.2908,65971.33,27.53,111490.72,40.83
1992,Novembro,1644,M/M PV 65%POLIEST. 35%VISC. - CAQUI,KG,129.195,18.3099,2365.56,32.49,4197.43,43.64
1993,Novembro,1632,M/M PV 65%POLIEST. 35%VISC. - CELESTE,KG,111.24,17.83,1983.41,31.86,3544.32,44.04
1994,Novembro,1629,M/M PV 65%POLIEST. 35%VISC. - CZ CHUMBO,KG,919.759,18.8059,17296.98,32.06,29491.75,41.35
1995,Novembro,1662,M/M PV 65%POLIEST. 35%VISC. - CZ FORTE,KG,45.323,19.19,869.75,31.65,1434.5,39.37
1996,Novembro,1617,M/M PV 65%POLIEST. 35%VISC. - CZ PRATA,KG,242.0,17.7263,4289.78,30.42,7362.51,41.73
1997,Novembro,1627,M/M PV 65%POLIEST. 35%VISC. - ESMERALDA,KG,199.819,20.0398,4004.35,32.6,6513.16,38.52
1998,Novembro,1610,M/M PV 65%POLIEST. 35%VISC. - FERRARI,KG,1108.714,19.5605,21687.1,31.74,35192.86,38.38
1999,Novembro,1635,M/M PV 65%POLIEST. 35%VISC. - GRAFITE,KG,718.882,21.1,15168.46,32.29,23211.38,34.65
2000,Novembro,1622,M/M PV 65%POLIEST. 35%VISC. - JADE,KG,277.185,22.1501,6139.7,33.7,9340.14,34.27
2001,Novembro,1615,M/M PV 65%POLIEST. 35%VISC. - LARANJA,KG,696.46,19.6411,13679.27,33.25,23157.61,40.93
2002,Novembro,1643,M/M PV 65%POLIEST. 35%VISC. - MARROM,KG,39.42,19.76,778.94,34.72,1368.48,43.08
2003,Novembro,1634,M/M PV 65%POLIEST. 35%VISC. - MOTORISTA,KG,439.165,17.753,7796.51,31.79,13960.66,44.15
2004,Novembro,1641,M/M PV 65%POLIEST. 35%VISC. - PEROLA,KG,32.28,18.3503,592.35,31.64,1021.37,42.0
2005,Novembro,1619,M/M PV 65%POLIEST. 35%VISC. - PETROLEO,KG,348.438,20.8149,7252.73,33.9,11812.16,38.6
2006,Novembro,1616,M/M PV 65%POLIEST. 35%VISC. - PINK,KG,199.05,17.91,3565.0,32.52,6473.04,44.93
2007,Novembro,1609,M/M PV 65%POLIEST. 35%VISC. - PRETO,KG,3548.589,18.8983,67062.33,32.57,115593.24,41.98
2008,Novembro,1625,M/M PV 65%POLIEST. 35%VISC. - ROXO,KG,318.447,18.7847,5981.94,32.89,10475.02,42.89
2009,Novembro,1611,M/M PV 65%POLIEST. 35%VISC. - VD FOLHA,KG,932.017,22.6254,21087.26,33.0,30760.58,31.45
2010,Novembro,1626,M/M PV 65%POLIEST. 35%VISC. - VD LIMAO,KG,436.484,19.0261,8304.62,32.94,14375.75,42.23
2011,Novembro,1623,M/M PV 65%POLIEST. 35%VISC. - VD MUSGO,KG,1347.045,19.8945,26798.85,32.66,43997.46,39.09
2012,Novembro,1624,M/M PV 65%POLIEST. 35%VISC. - VERDE AGUA,KG,153.74,17.4702,2685.87,30.68,4716.61,43.06
2013,Novembro,1608,M/M PV 65%POLIEST. 35%VISC. - VERMELHO,KG,664.948,19.9034,13234.77,32.32,21493.28,38.42
2014,Novembro,1620,M/M PV 65%POLIEST. 35%VISC. - VINHO,KG,348.68,19.43,6774.88,33.35,11629.33,41.74
2015,Novembro,842,M/M PV 67%POLIEST. 33%VISC. - MESCLA,KG,2071.862,18.4112,38145.54,32.78,67923.08,43.84
2016,Novembro,939,MOLETOM PA FLANELADO - BRANCO,KG,1724.69,20.6384,35594.92,35.91,61935.56,42.53
2017,Novembro,1494,PUNHO AD. 50%ALG / 50%POLI - AZ MARINHO,PC,569.0,0.4872,277.27,2.34,1334.2,79.22
2018,Novembro,1007,PUNHO AD. 50%ALG / 50%POLI - AZUL ROYAL,PC,380.0,0.5343,203.07,2.29,871.5,76.7
2019,Novembro,1004,PUNHO AD. 50%ALG / 50%POLI - BRANCO,PC,1061.0,0.4,424.4,2.33,2467.5,82.8
2020,Novembro,1557,PUNHO AD. 50%ALG / 50%POLI - CZ CHUMBO,PC,93.0,0.46,42.78,2.17,201.9,78.81
2021,Novembro,1006,PUNHO AD. 50%ALG / 50%POLI - GRAFITE,PC,90.0,0.47,42.3,2.35,211.2,79.97
2022,Novembro,1558,PUNHO AD. 50%ALG / 50%POLI - MOTORISTA,PC,2.0,0.5,1.0,2.4,4.8,79.17
2023,Novembro,1492,PUNHO AD. 50%ALG / 50%POLI - PRETO,PC,590.0,0.4728,279.0,2.26,1331.4,79.04
2024,Novembro,1541,PUNHO AD. 50%ALG / 50%POLI - VD BANDEIRA,PC,91.0,0.5071,46.15,2.18,198.8,76.79
2025,Novembro,1549,PUNHO AD. 50%ALG / 50%POLI - VERDE MUSGO,PC,314.0,0.4981,156.41,2.23,700.5,77.67
2026,Novembro,1493,PUNHO AD. 50%ALG / 50%POLI - VERMELHO,PC,267.0,0.49,130.83,2.25,601.9,78.26
2027,Novembro,1604,PUNHO AD. 50%ALG / 50%POLI - VINHO,PC,52.0,0.57,29.64,2.19,113.8,73.95
2028,Novembro,1650,PUNHO M/M 98% ALG 2% ELAST - AZ. MARINHO,KG,0.116,27.5862,3.2,46.55,5.4,40.74
2029,Novembro,282,PUNHO M/M 98% ALG 2% ELAST - BRANCO,KG,6.089,19.4892,118.67,49.87,303.65,60.92
2030,Novembro,1225,PUNHO M/M 98% ALG 2% ELAST - PRETO,KG,9.157,22.017,201.61,48.25,441.81,54.37
2031,Novembro,1661,PUNHO PV RETILINEO - CZ PRATA,PC,700.0,0.51,357.0,2.15,1505.0,76.28
2032,Novembro,1554,PUNHO PV RETILINEO - MESCLA,PC,242.0,0.76,183.92,2.25,544.5,66.22
2033,Novembro,1693,PUNHO RET. P/MALHA PIQUET - 65 - CHUMBO,PC,1.0,0.52,0.52,2.4,2.4,78.33
2034,Novembro,1697,PUNHO RET. P/MALHA PIQUET - 65 - MARINHO,PC,392.0,0.48,188.16,2.3,901.0,79.12
2035,Novembro,1699,PUNHO RET. P/MALHA PIQUET - 65 - PRETO,PC,187.0,0.58,108.46,2.31,432.3,74.91
2036,Novembro,1702,PUNHO RET. P/MALHA PIQUET - BRANCO,PC,43.0,0.4827,20.76,2.31,99.3,79.09
2037,Novembro,1712,PUNHO RET. P/MALHA PIQUET - VERMELHO,UN,38.0,0.67,25.46,2.31,87.6,70.94
2038,Novembro,941,RIBANA PA MOLETOM 50%ALG/50%POLI -BRANCO,KG,15.852,19.0701,302.3,47.49,752.89,59.85
2039,Novembro,1710,RIBANA PP 100% PES. - AMARELO BRILHANTE,KG,1.99,17.3266,34.48,50.26,100.02,65.53
2040,Novembro,1698,RIBANA PP 100% PES. - AZUL MOTORISTA,KG,2.45,16.853,41.29,47.67,116.8,64.65
2041,Novembro,1705,RIBANA PP 100% PES. - BEGE,KG,2.515,16.9383,42.6,47.0,118.21,63.96
2042,Novembro,1707,RIBANA PP 100% PES. - CINZA PRATA,KG,1.87,17.6149,32.94,50.03,93.56,64.79
2043,Novembro,1688,RIBANA PP 100% PES. - LARANJA,KG,1.966,17.9959,35.38,49.06,96.46,63.32
2044,Novembro,1685,RIBANA PP 100% PES. - MARINHO,KG,16.21,17.0604,276.55,44.16,715.87,61.37
2045,Novembro,1686,RIBANA PP 100% PES. - NAUTICO,KG,17.811,19.5603,348.39,47.6,847.78,58.91
2046,Novembro,280,RIBANA PP 100% PES. - PÉROLA,KG,0.105,19.238,2.02,50.86,5.34,62.17
2047,Novembro,1709,RIBANA PP 100% PES. - PETROLEO,KG,4.258,20.5025,87.3,49.03,208.78,58.19
2048,Novembro,1706,RIBANA PP 100% PES. - PRETO,KG,29.174,18.4352,537.83,48.92,1427.26,62.32
2049,Novembro,1708,RIBANA PP 100% PES. - ROSA BEBE,KG,0.25,16.88,4.22,49.2,12.3,65.69
2050,Novembro,1711,RIBANA PP 100% PES. - ROSA PINK,KG,1.733,16.7339,29.0,48.32,83.73,65.36
2051,Novembro,1687,RIBANA PP 100% PES. - ROYAL,KG,4.294,18.8542,80.96,49.26,211.52,61.72
2052,Novembro,1703,RIBANA PP 100% PES. - VERDE FOLHA,KG,8.192,20.1684,165.22,49.23,403.26,59.03
2053,Novembro,1704,RIBANA PP 100% PES. - VERMELHO FERRARI,KG,8.135,19.818,161.22,48.31,393.01,58.98
2054,Novembro,1293,RIBANA PV 65%P / 35%V - AMARELO CANARIO,KG,19.73,19.7704,390.07,47.13,929.96,58.06
2055,Novembro,1098,RIBANA PV 65%P / 35%V - AMARELO OURO,KG,10.82,25.9186,280.44,47.38,512.64,45.29
2056,Novembro,119,RIBANA PV 65%P / 35%V - AZUL BEBE,KG,9.04,17.8694,161.54,48.63,439.58,63.25
2057,Novembro,122,RIBANA PV 65%P / 35%V - AZUL MARINHO,KG,135.422,20.2489,2742.16,46.73,6327.88,56.67
2058,Novembro,1298,RIBANA PV 65%P / 35%V - AZUL MOTORISTA,KG,4.775,25.6942,122.69,48.84,233.23,47.4
2059,Novembro,120,RIBANA PV 65%P / 35%V - AZUL ROYAL,KG,121.077,20.7553,2513.0,46.42,5620.66,55.29
2060,Novembro,1630,RIBANA PV 65%P / 35%V - BEGE AREIA,KG,8.2,26.0695,213.77,46.41,380.6,43.83
2061,Novembro,114,RIBANA PV 65%P / 35%V - BRANCO,KG,173.54,17.4693,3031.63,47.24,8198.16,63.02
2062,Novembro,1595,RIBANA PV 65%P / 35%V - CAQUI,KG,2.716,26.4543,71.85,47.71,129.57,44.55
2063,Novembro,1593,RIBANA PV 65%P / 35%V - CELESTE,KG,6.9,26.071,179.89,46.94,323.88,44.46
2064,Novembro,1507,RIBANA PV 65%P / 35%V - CINZA CHUMBO,KG,22.702,20.5691,466.96,47.36,1075.22,56.57
2065,Novembro,1408,RIBANA PV 65%P / 35%V - CINZA PRATA,KG,6.39,18.7996,120.13,47.48,303.39,60.4
2066,Novembro,123,RIBANA PV 65%P / 35%V - CZ FORTE,KG,0.5,20.6,10.3,48.6,24.3,57.61
2067,Novembro,1591,RIBANA PV 65%P / 35%V - ESMERALDA,KG,1.401,21.0206,29.45,48.86,68.45,56.98
2068,Novembro,1498,RIBANA PV 65%P / 35%V - FERRARI,KG,33.173,20.5902,683.04,48.48,1608.14,57.53
2069,Novembro,1586,RIBANA PV 65%P / 35%V - GRAFITE,KG,24.184,24.175,584.65,47.36,1145.31,48.95
2070,Novembro,1499,RIBANA PV 65%P / 35%V - JADE,KG,9.64,29.8506,287.76,47.32,456.18,36.92
2071,Novembro,1186,RIBANA PV 65%P / 35%V - LARANJA,KG,20.645,16.2988,336.49,47.11,972.52,65.4
2072,Novembro,1441,RIBANA PV 65%P / 35%V - MARROM,KG,8.435,20.7385,174.93,48.08,405.55,56.87
2073,Novembro,177,RIBANA PV 65%P / 35%V - MESCLA,KG,61.69,19.4501,1199.88,47.32,2918.9,58.89
2074,Novembro,917,RIBANA PV 65%P / 35%V - PEROLA,KG,1.1,26.0545,28.66,46.35,50.99,43.79
2075,Novembro,1374,RIBANA PV 65%P / 35%V - PETROLEO,KG,17.085,25.5592,436.68,47.06,804.08,45.69
2076,Novembro,1247,RIBANA PV 65%P / 35%V - PINK,KG,6.389,19.3316,123.51,47.01,300.36,58.88
2077,Novembro,124,RIBANA PV 65%P / 35%V - PRETO,KG,151.51,19.9705,3025.74,47.07,7132.15,57.58
2078,Novembro,1295,RIBANA PV 65%P / 35%V - ROXO,KG,10.45,26.9014,281.12,47.25,493.72,43.06
2079,Novembro,121,RIBANA PV 65%P / 35%V - VERDE AGUA,KG,1.27,19.0551,24.2,42.08,53.44,54.72
2080,Novembro,237,RIBANA PV 65%P / 35%V - VERDE BANDEIRA,KG,15.7,27.5044,431.82,47.0,737.9,41.48
2081,Novembro,1506,RIBANA PV 65%P / 35%V - VERDE FOLHA,KG,30.245,23.754,718.44,47.35,1432.19,49.84
2082,Novembro,951,RIBANA PV 65%P / 35%V - VERDE LIMAO,KG,50.517,20.0397,1012.35,47.45,2397.13,57.77
2083,Novembro,1286,RIBANA PV 65%P / 35%V - VERDE MUSGO,KG,41.188,24.441,1006.68,46.77,1926.39,47.74
2084,Novembro,118,RIBANA PV 65%P / 35%V - VERMELHO,KG,25.897,20.9035,541.34,46.88,1214.15,55.41
2085,Novembro,1301,RIBANA PV 65%P / 35%V - VINHO,KG,6.635,22.5998,149.95,48.85,324.11,53.73
2086,Dezembro,1467,GOLA AD. 50%ALG/50%POLI - AZUL MARINHO,PC,627.0,0.7,438.9,2.22,1394.68,68.53
2087,Dezembro,1476,GOLA AD. 50%ALG/50%POLI - AZUL MOTORISTA,PC,116.0,0.83,96.28,2.21,255.8,62.36
2088,Dezembro,1002,GOLA AD. 50%ALG/50%POLI - AZUL ROYAL,PC,317.0,0.77,244.09,2.29,725.6,66.36
2089,Dezembro,996,GOLA AD. 50%ALG/50%POLI - BRANCO,PC,247.0,0.6078,150.13,2.23,550.8,72.74
2090,Dezembro,1528,GOLA AD. 50%ALG/50%POLI - CINZA CHUMBO,PC,52.0,0.66,34.32,2.19,114.0,69.89
2091,Dezembro,1524,GOLA AD. 50%ALG/50%POLI - CINZA PRATA,PC,77.0,0.67,51.59,2.29,176.5,70.77
2092,Dezembro,1001,GOLA AD. 50%ALG/50%POLI - GRAFITE,PC,51.0,0.67,34.17,2.3,117.4,70.89
2093,Dezembro,1471,GOLA AD. 50%ALG/50%POLI - PRETO,PC,520.0,0.68,353.6,2.23,1159.9,69.51
2094,Dezembro,1526,GOLA AD. 50%ALG/50%POLI - VERDE BANDEIRA,PC,246.0,0.8,196.8,2.29,564.3,65.12
2095,Dezembro,1474,GOLA AD. 50%ALG/50%POLI - VERDE MUSGO,PC,589.0,0.7,412.3,1.99,1173.4,64.86
2096,Dezembro,1466,GOLA AD. 50%ALG/50%POLI - VERMELHO,PC,279.0,0.74,206.46,2.24,625.4,66.99
2097,Dezembro,1603,GOLA AD. 50%ALG/50%POLI - VINHO,PC,105.0,0.83,87.15,2.11,221.7,60.69
2098,Dezembro,1574,GOLA AD.65%POLI / 35%VISC - AM CANARIO,PC,84.0,0.82,68.88,2.47,207.6,66.82
2099,Dezembro,1545,GOLA AD.65%POLI / 35%VISC - AZ MOTORISTA,PC,48.0,0.85,40.8,2.14,102.8,60.31
2100,Dezembro,1537,GOLA AD.65%POLI / 35%VISC - AZUL MARINHO,PC,729.0,0.75,546.75,2.21,1609.5,66.03
2101,Dezembro,1536,GOLA AD.65%POLI / 35%VISC - AZUL ROYAL,PC,152.0,0.76,115.52,2.29,347.4,66.75
2102,Dezembro,1582,GOLA AD.65%POLI / 35%VISC - BEGE,PC,6.0,0.6,3.6,2.2,13.2,72.73
2103,Dezembro,1534,GOLA AD.65%POLI / 35%VISC - BRANCO,PC,84.0,0.65,54.6,2.32,194.5,71.93
2104,Dezembro,1652,GOLA AD.65%POLI / 35%VISC - CAQUI,PC,23.0,0.89,20.47,2.24,51.5,60.25
2105,Dezembro,1648,GOLA AD.65%POLI / 35%VISC - CINZA CHUMBO,PC,154.0,0.85,130.9,2.15,331.3,60.49
2106,Dezembro,1678,GOLA AD.65%POLI / 35%VISC - CINZA FORTE,PC,6.0,0.82,4.92,2.4,14.4,65.83
2107,Dezembro,1576,GOLA AD.65%POLI / 35%VISC - CINZA PRATA,PC,43.0,0.8174,35.15,2.2,94.5,62.8
2108,Dezembro,1601,GOLA AD.65%POLI / 35%VISC - FERRARI,PC,332.0,0.84,278.88,2.32,769.4,63.75
2109,Dezembro,1649,GOLA AD.65%POLI / 35%VISC - GRAFITE,PC,21.0,0.77,16.17,2.15,45.2,64.23
2110,Dezembro,1584,GOLA AD.65%POLI / 35%VISC - JADE,PC,2.0,0.98,1.96,2.2,4.4,55.45
2111,Dezembro,1651,GOLA AD.65%POLI / 35%VISC - LARANJA,PC,41.0,0.9,36.9,2.29,93.9,60.7
2112,Dezembro,1553,GOLA AD.65%POLI / 35%VISC - MESCLA,PC,4734.0,0.7586,3591.26,2.15,10187.95,64.75
2113,Dezembro,1583,GOLA AD.65%POLI / 35%VISC - PETROLEO,PC,84.0,0.79,66.36,2.27,190.6,65.18
2114,Dezembro,1535,GOLA AD.65%POLI / 35%VISC - PRETO,PC,809.0,0.77,622.93,2.26,1825.5,65.88
2115,Dezembro,1581,GOLA AD.65%POLI / 35%VISC - VERDE FOLHA,PC,856.0,0.97,830.32,2.13,1827.0,54.55
2116,Dezembro,1555,GOLA AD.65%POLI / 35%VISC - VERDE MUSGO,PC,82.0,0.79,64.78,2.41,198.0,67.28
2117,Dezembro,1538,GOLA AD.65%POLI / 35%VISC - VERMELHO,PC,163.0,0.86,140.18,2.35,382.6,63.36
2118,Dezembro,1600,GOLA AD.65%POLI / 35%VISC - VINHO,PC,92.0,0.81,74.52,2.28,209.4,64.41
2119,Dezembro,1657,GOLA PV RETILINEA - AZ MARINHO,PC,170.0,0.94,159.8,2.22,378.2,57.75
2120,Dezembro,1701,GOLA PV RETILINEA - BRANCO,PC,46.0,0.78,35.88,2.32,106.7,66.37
2121,Dezembro,1695,GOLA PV RETILINEA - CHUMBO,PC,2.0,0.84,1.68,2.4,4.8,65.0
2122,Dezembro,1660,GOLA PV RETILINEA  - CZ PRATA,PC,1679.0,0.7,1175.3,2.15,3609.85,67.44
